address,zipcode,price,sqft,bedroom,bathroom,latitude,longitude,Property Type
"641 5th Ave #24A, New York, NY 10022",10022,4599000,2259,3,4.0,40.7593,-73.97637,condo
"900 Park Ave #11E, New York, NY 10075",10075,3250000,1288,2,3.0,40.77609,-73.96069,condo
"125 W  22nd St #8B, New York, NY 10011",10011,2850000,1685,3,3.0,40.74286,-73.994194,condo
"140 W  16th St #2E, New York, NY 10011",10011,2150000,1400,2,2.0,40.73924,-73.99777,coop
"142 5th Ave  #9, New York, NY 10011",10011,9500000,7500,8,5.0,40.739445,-73.99176,coop
"206 W  121st St #E, New York, NY 10027",10027,229000,1078,1,1.0,40.80639,-73.950516,coop
"400 E  56th St #7J, New York, NY 10022",10022,619000,927,1,2.0,40.7571,-73.96312,coop
"14 E  4th St   #1113, New York, NY 10012",10012,3895000,1851,2,3.0,40.7279,-73.9936,condo
"64 E  7th St, New York, NY 10003",10003,13500000,7500,4,7.0,40.727325,-73.98711,single-family home
"22 Bank St, New York, NY 10014",10014,26000000,3850,4,6.0,40.73683,-74.00241,townhouse
"171 W  71st St, New York, NY 10023",10023,7800000,130410,4,5.0,40.777946,-73.981575,coop
"304 W  75th St #4H, New York, NY 10023",10023,650000,648,1,1.0,40.781754,-73.983734,coop
"45 E  72nd St #6C, New York, NY 10021",10021,2950000,2500,3,4.0,40.77171,-73.964516,coop
"114 W  27th St #4S, New York, NY 10001",10001,2700000,1850,2,2.0,40.742218,-73.98396,coop
"58 W  58th St #22A, New York, NY 10019",10019,1495000,925,1,2.0,40.764458,-73.97635,condo
"56-12 Utopia Parkway UNIT B, Fresh Meadows, NY 11365",11365,719000,801,2,1.0,40.742386,-73.79295,condo
"2004 Clintonville St, Flushing, NY 11357",11357,1388000,5890,5,4.0,40.78045,-73.806755,multi-family
"6550 Wetherole St #6V, Flushing, NY 11374",11374,499999,788,1,1.0,40.725693,-73.85886,condo
"97-07 67th Ave  #5K, Rego Park, NY 11374",11374,195000,500,0,1.0,40.72339,-73.8564,coop
"8218 265th St, Glen Oaks, NY 11004",11004,785000,1096,4,2.0,40.741585,-73.70525,single-family home
"177-15 Union Tpke, Fresh Meadows, NY 11366",11366,170000,850,0,1.0,40.726494,-73.79036,apartment
"3011 50th St, Flushing, NY 11377",11377,1200000,1669,2,2.0,40.75971,-73.907005,single-family home
"72-61 113th St #2W, Forest Hills, NY 11375",11375,779000,1600,3,2.0,40.720646,-73.83642,coop
"6456 Woodbine St, Flushing, NY 11385",11385,1245000,1800,5,2.0,40.708572,-73.89344,multi-family
"27-01 215th Street, Bayside, NY 11360",11360,2788000,3200,4,5.0,40.778385,-73.77291,single-family home
"153-27 110th Avenue, Jamaica, NY 11433",11433,799000,1800,6,5.0,40.69083,-73.79519,multi-family
"153-29 110th Avenue, Jamaica, NY 11433",11433,849000,1800,6,5.0,40.690876,-73.79514,multi-family
"4121 42nd Street UNIT 4J, Long Island City, NY 11104",11104,375000,534,0,1.0,40.74631,-73.92154,condo
"39-76 57th St #5E, Woodside, NY 11377",11377,290000,600,1,1.0,40.746143,-73.9073,coop
"11136 123rd St, Jamaica, NY 11420",11420,680000,1280,3,3.0,40.680336,-73.817535,single-family home
"22-18 Jackson Ave  #602, Long Island City, NY 11101",11101,949000,590,1,1.0,40.7448,-73.9469,condo
"3159 47th St, Long Island City, NY 11103",11103,1399000,1680,5,2.0,40.757156,-73.91244,multi-family
"14617 111th Ave, Jamaica, NY 11435",11435,500000,1800,3,2.0,40.688046,-73.79771,single-family home
"79-10 34th Ave #5W, Jackson Heights, NY 11372",11372,565000,1025,2,1.0,40.75331,-73.88755,coop
"112-01 Queens Blvd #21A, Forest Hills, NY 11375",11375,760000,908,1,2.0,40.7188,-73.8366,condo
"117-01 12th Avenue, College Pt, NY 11356",11356,919000,1392,3,3.0,40.78769,-73.850395,single-family home
"97-13 134th Street, South Richmond Hill, NY 11419",11419,1249000,2929,7,3.0,40.694386,-73.81392,multi-family
"202-07 109th Avenue, Saint Albans, NY 11412",11412,769000,1496,3,3.0,40.707977,-73.756035,single-family home
"71-16 Juniper Boulevard S, Middle Village, NY 11379",11379,949000,1800,3,3.0,40.717632,-73.883575,single-family home
"244-15 Alameda Avenue, Little Neck, NY 11362",11362,1850000,3505,6,7.0,40.764713,-73.741196,single-family home
"32-25 90 UNIT 110, East Elmhurst, NY 11369",11369,258000,780,1,1.0,40.764713,-73.87228,coop
"24-29 96th Street, East Elmhurst, NY 11369",11369,950000,1710,3,2.0,40.765415,-73.873474,single-family home
"32-25 88th St #207, East Elmhurst, NY 11369",11369,199000,780,1,1.0,40.75737,-73.87957,coop
"32-58 105th St   #4H, East Elmhurst, NY 11369",11369,489000,529,1,1.0,40.75806,-73.86396,condo
"32-43 91st St #A502, East Elmhurst, NY 11369",11369,219000,760,1,1.0,40.757294,-73.87687,coop
"32-43 90th St #205, East Elmhurst, NY 11369",11369,205000,700,1,1.0,40.75721,-73.87781,coop
"88-08 32nd Ave  #F607, East Elmhurst, NY 11369",11369,215000,717,1,1.0,40.7573,-73.8795,coop
"32-23 88th St   #505, East Elmhurst, NY 11369",11369,215000,700,1,1.0,40.7573,-73.8795,coop
"2351 95th St, Flushing, NY 11369",11369,749000,1216,3,2.0,40.766792,-73.87463,single-family home
"23-51 95th Street, East Elmhurst, NY 11369",11369,749000,1216,3,2.0,40.766792,-73.87463,single-family home
"32-45 91st St   #A508, East Elmhurst, NY 11369",11369,318000,1000,2,1.0,40.757706,-73.876755,coop
"32-45 91st Street UNIT 508, East Elmhurst, NY 11369",11369,318000,1000,2,1.0,40.757076,-73.87683,coop
"3242 92nd St   #505, East Elmhurst, NY 11369",11369,229000,700,1,1.0,40.7577,-73.8768,coop
"31-19 98th Street, East Elmhurst, NY 11369",11369,1195000,1600,5,2.0,40.760227,-73.87081,multi-family
"32-43 91 Street UNIT 503, East Elmhurst, NY 11369",11369,298000,1011,2,1.0,40.757294,-73.87687,coop
"106-11 32 Avenue, Flushing, NY 11369",11369,909000,2483,3,2.0,40.76004,-73.86273,multi-family
"250 Tanglewood Dr, Staten Island, NY 10308",10308,749000,1925,3,3.0,40.563545,-74.1478,single-family home
"381 Corbin Ave, Staten Island, NY 10308",10308,789000,1912,3,2.0,40.564735,-74.15046,single-family home
"58 Elmwood Ave, Staten Island, NY 10308",10308,689888,1110,3,2.0,40.54286,-74.154976,single-family home
"28 McKee Ave, Staten Island, NY 10308",10308,828888,1483,3,4.0,40.545166,-74.14143,single-family home
"26 McKee Ave, Staten Island, NY 10308",10308,828888,1483,3,4.0,40.545586,-74.14162,single-family home
"281 Giffords Ln, Staten Island, NY 10308",10308,924900,2256,4,2.0,40.558353,-74.153145,multi-family
"125 Cortelyou Ave  #1-2, Staten Island, NY 10308",10308,285000,741,1,1.0,40.556774,-74.16388,condo
"272 Greaves Ave, Staten Island, NY 10308",10308,749999,1440,3,2.0,40.559788,-74.14903,single-family home
"9 Florence St, Staten Island, NY 10308",10308,939000,2514,4,3.0,40.544643,-74.146164,single-family home
"41 E  Figurea Ave, Staten Island, NY 10308",10308,690000,2080,3,2.0,40.5527,-74.15858,single-family home
"153 Greaves Ave, Staten Island, NY 10308",10308,689000,1040,3,2.0,40.55736,-74.14661,single-family home
"109 Pemberton Ave, Staten Island, NY 10308",10308,899999,2080,3,5.0,40.56227,-74.15595,multi-family
"19 Goodall St, Staten Island, NY 10308",10308,779888,1459,3,3.0,40.539837,-74.14703,multi-family
"4211 Amboy Rd #2, Staten Island, NY 10308",10308,379000,816,2,2.0,40.548084,-74.15658,single-family home
"74 E  Figurea Ave, Staten Island, NY 10308",10308,918888,2024,4,4.0,40.552193,-74.159706,single-family home
"284 Sandalwood Dr, Staten Island, NY 10308",10308,629000,1592,3,4.0,40.55865,-74.14365,single-family home
"99 Goodall St, Staten Island, NY 10308",10308,849500,2080,4,4.0,40.538273,-74.14488,single-family home
"475 Armstrong Ave #A3, Staten Island, NY 10308",10308,195000,900,1,1.0,40.54548,-74.15777,coop
"132 Elkhart St, Staten Island, NY 10308",10308,869000,1080,3,3.0,40.562782,-74.15462,single-family home
"18 Hardy Pl, Staten Island, NY 10308",10308,849000,1620,3,3.0,40.551952,-74.15291,single-family home
"246 Elverton Ave, Staten Island, NY 10308",10308,669000,1472,3,2.0,40.55569,-74.15471,single-family home
"114 Greencroft Avenue, Staten Island, NY 10308",10308,709000,1040,3,2.0,40.55062,-74.13682,single-family home
"631 Armstrong Ave, Staten Island, NY 10308",10308,899998,2280,4,2.0,40.55005,-74.16001,multi-family
"14 Redwood Ave, Staten Island, NY 10308",10308,849999,2352,3,1.0,40.55821,-74.14367,multi-family
"174 Wiman Ave, Staten Island, NY 10308",10308,749900,1397,3,2.0,40.539722,-74.146194,single-family home
"3730 Hylan Blvd, Staten Island, NY 10308",10308,798888,1950,3,2.0,40.547318,-74.13954,townhouse
"912 Armstrong Ave #1, Staten Island, NY 10308",10308,269000,800,1,1.0,40.55652,-74.16272,condo
"108 Russell St, Staten Island, NY 10308",10308,608888,1280,3,4.0,40.539127,-74.14953,single-family home
"9 Katan Ave, Staten Island, NY 10308",10308,599999,1194,3,1.0,40.554733,-74.1465,single-family home
"15 Morris Pl, Staten Island, NY 10308",10308,569900,1500,2,2.0,40.542316,-74.143,single-family home
"912 Armstrong Ave #2-3, Staten Island, NY 10308",10308,350000,905,2,1.0,40.55652,-74.16272,condo
"280 Tennyson Dr, Staten Island, NY 10308",10308,829000,2288,3,2.0,40.536587,-74.1465,multi-family
"138 Maybury Ave, Staten Island, NY 10308",10308,649000,1176,3,2.0,40.550823,-74.137955,single-family home
"128 Stieg Ave, Staten Island, NY 10308",10308,705000,1728,3,3.0,40.55575,-74.15375,single-family home
"73 Middle Loop Rd, Staten Island, NY 10308",10308,679000,2280,4,3.0,40.554745,-74.162025,single-family home
"205 Wiman Ave, Staten Island, NY 10308",10308,1499000,3780,6,6.0,40.539577,-74.14502,multi-family
"113 King St, Staten Island, NY 10308",10308,815000,1880,3,3.0,40.54049,-74.1499,multi-family
"7 Sandalwood Dr, Staten Island, NY 10308",10308,679000,1638,3,3.0,40.56289,-74.147575,single-family home
"475 Armstrong Ave #H3, Staten Island, NY 10308",10308,179000,900,1,1.0,40.54548,-74.15777,coop
"340 E  64th St #16K, New York, NY 10065",10065,1750000,1423,2,2.0,40.76263,-73.96035,condo
"11701 12th Ave, Flushing, NY 11356",11356,919000,1392,3,2.0,40.787704,-73.85039,single-family home
"2311 Gerritsen Ave #2C, Brooklyn, NY 11229",11229,628000,975,3,2.0,40.59999,-73.93263,condo
"80 Chambers St #14D, New York, NY 10007",10007,2400000,1640,2,2.0,40.714268,-74.00695,condo
"350 W  53rd St #2G, New York, NY 10019",10019,995000,685,1,1.0,40.76484,-73.98674,condo
"212 Warren St #16S, New York, NY 10282",10282,2698000,1526,3,3.0,40.716675,-74.01392,condo
"2500 Johnson Ave #12L, Bronx, NY 10463",10463,675000,1400,2,2.0,40.876762,-73.91773,coop
"136 E  79th St   #6, New York, NY 10075",10075,7745000,6200,7,7.0,40.774857,-73.9594,coop
"585 10th St   #2, Brooklyn, NY 11215",11215,1550000,1042,2,2.0,40.665787,-73.9805,condo
"475 80th St, Brooklyn, NY 11209",11209,1578000,2302,8,2.0,40.62621,-74.02448,multi-family
"3D Plan in Quay Tower, Brooklyn, NY 11201",11201,1825000,1441,2,3.0,40.69277,-74.00053,condo
"964 E 95th Street, Brooklyn, NY 11236",11236,699990,2088,6,2.0,40.646206,-73.90676,multi-family
"1479 Hicks Street, Bronx, NY 10469",10469,465000,800,2,1.0,40.87934,-73.84851,single-family home
"83-17 133rd Avenue, Jamaica, NY 11417",11417,699000,1216,3,2.0,40.674232,-73.852554,single-family home
"2529 Morgan Avenue, Bronx, NY 10469",10469,679900,1300,4,2.0,40.863663,-73.84564,single-family home
"235-33 148th Avenue, Rosedale, NY 11422",11422,724900,2043,3,2.0,40.655537,-73.74601,single-family home
"1201 Neill Avenue, Bronx, NY 10461",10461,1650000,3216,5,2.0,40.85557,-73.85195,multi-family
"829 Adee Avenue UNIT 3A, Bronx, NY 10467",10467,135000,574,1,1.0,40.86988,-73.86214,coop
"214 Dover Grn, Staten Island, NY 10312",10312,575000,1740,4,3.0,40.557564,-74.198135,single-family home
"4 Ludwig Ln, Staten Island, NY 10303",10303,674000,1800,3,2.0,40.62205,-74.15858,townhouse
"56-27 Roosevelt Avenue, Flushing, NY 11377",11377,1700000,2335,4,2.0,40.745514,-73.907684,multi-family
"1280 5th Ave #9E, New York, NY 10029",10029,1995000,1525,3,2.0,40.79629,-73.949036,condo
"300 E  64th St #6D, New York, NY 10065",10065,995000,725,1,1.0,40.763462,-73.96181,condo
"75 1st Ave  #6-B, New York, NY 10003",10003,1325000,640,1,1.0,40.7257,-73.9871,condo
"2830 Briggs Ave #5I, Bronx, NY 10458",10458,250000,925,2,1.0,40.868416,-73.889404,coop
"1301 College Avenue, Bronx, NY 10456",10456,449500,1328,3,1.0,40.83548,-73.91208,single-family home
"1430 Thieriot Avenue UNIT 5A, Bronx, NY 10460",10460,169000,875,2,1.0,40.836708,-73.86502,coop
"256 Robinson Avenue, Bronx, NY 10465",10465,897777,2280,5,3.0,40.81465,-73.82588,multi-family
"158 Ditmars St, Bronx, NY 10464",10464,747000,1575,3,2.0,40.849678,-73.78656,single-family home
"825 Morrison Ave #10L, Bronx, NY 10473",10473,355000,963,2,1.0,40.82058,-73.87322,coop
"1739 Zerega Ave, Bronx, NY 10462",10462,1100000,4557,8,4.0,40.840534,-73.85257,multi-family
"1604 Metropolitan Avenue UNIT 5A, Bronx, NY 10462",10462,285000,829,2,1.0,40.83861,-73.85652,condo
"26 Metropolitan Oval UNIT 3A, Bronx, NY 10462",10462,175000,665,1,1.0,40.837997,-73.85883,condo
"180 Van Cortlandt Park S  #6K, Bronx, NY 10463",10463,215000,652,1,1.0,40.88605,-73.89939,coop
"4200 Herkimer Place UNIT 7G, Bronx, NY 10470",10470,189000,800,1,1.0,40.89589,-73.87546,coop
"4465 Douglas Avenue UNIT 15M, Bronx, NY 10471",10471,475000,803,1,1.0,40.88942,-73.916916,condo
"2063 Turnbull Avenue, Bronx, NY 10473",10473,689000,2172,3,3.0,40.82372,-73.85288,townhouse
"4525 Henry Hudson Pkwy W  #B103, Bronx, NY 10471",10471,465000,1400,3,2.0,40.8914,-73.9093,coop
"5355 Henry Hudson Pkwy #1C, Bronx, NY 10471",10471,265000,575,1,1.0,40.902325,-73.88853,coop
"460 W  236th St   #C3, Bronx, NY 10463",10463,619000,1013,2,2.0,40.885593,-73.90674,condo
"6535 Broadway #6C, Bronx, NY 10471",10471,132500,400,0,1.0,40.90657,-73.896866,coop
"1173 Crosby Avenue, Bronx, NY 10461",10461,550000,890,2,3.0,40.83574,-73.82756,single-family home
"4344 Boyd Avenue, Bronx, NY 10466",10466,720000,1318,3,2.0,40.89649,-73.85143,single-family home
"3396 Wayne Avenue UNIT D-21, Bronx, NY 10467",10467,235000,1200,2,1.0,40.87932,-73.87766,coop
"5 Metropolitan Oval UNIT 2E, Bronx, NY 10462",10462,235000,724,1,1.0,40.839058,-73.86007,condo
"3750 Hudson Manor Ter #4DE, Bronx, NY 10463",10463,345000,1100,2,2.0,40.888638,-73.915436,coop
"1614 Stadium Ave, Bronx, NY 10465",10465,1250000,2367,6,3.0,40.846718,-73.81989,multi-family
"2 Fordham Hill Oval UNIT 17h, Bronx, NY 10468",10468,170000,795,1,1.0,40.86428,-73.90838,coop
"866 E  156th St, Bronx, NY 10455",10455,829000,4505,9,7.0,40.81698,-73.90184,multi-family
"4455 Douglas Ave  #15M, Bronx, NY 10471",10471,475000,803,1,1.0,40.8894,-73.9175,condo
"3531 Paulding Avenue, Bronx, NY 10469",10469,799999,1892,5,2.0,40.875675,-73.85782,multi-family
"2753 Morgan Avenue, Bronx, NY 10469",10469,695000,2021,3,3.0,40.866863,-73.845535,multi-family
"2646 Morris Avenue, Bronx, NY 10468",10468,769000,1920,5,4.0,40.86652,-73.89638,multi-family
"244 Longstreet Avenue, Bronx, NY 10465",10465,1360000,3600,5,4.0,40.82016,-73.80623,single-family home
"3972 Monticello Avenue, Bronx, NY 10466",10466,699888,1408,3,3.0,40.89071,-73.83778,single-family home
"3227 Hering Avenue, Bronx, NY 10469",10469,679900,2612,5,3.0,40.87204,-73.8539,townhouse
"525 W  235th St #7E, Bronx, NY 10463",10463,385000,1175,2,2.0,40.88558,-73.908325,coop
"3350 Country Club Rd, Bronx, NY 10465",10465,1075000,2235,4,3.0,40.840588,-73.81691,single-family home
"325 E  201st St #5F, Bronx, NY 10458",10458,200000,800,1,1.0,40.870476,-73.88281,coop
"637 E  241st St, Bronx, NY 10470",10470,715000,2754,5,3.0,40.904575,-73.8523,multi-family
"668 E 236th Street, Bronx, NY 10466",10466,649000,1890,7,3.0,40.895725,-73.85739,townhouse
"1417 Fteley Avenue, Bronx, NY 10472",10472,1100000,3592,9,4.0,40.83504,-73.873184,multi-family
"1387 Clinton Avenue, Bronx, NY 10456",10456,950000,3563,9,6.0,40.833683,-73.89944,multi-family
"4175 Bronxwood Avenue, Bronx, NY 10466",10466,950000,2304,6,3.0,40.891106,-73.85217,multi-family
"4177 Bronxwood Avenue, Bronx, NY 10466",10466,950000,2304,6,3.0,40.891163,-73.85214,multi-family
"3643 Bronxwood Avenue, Bronx, NY 10469",10469,775000,2984,6,3.0,40.8788,-73.858986,multi-family
"1307 Harding Park, Bronx, NY 10473",10473,375000,1025,3,1.0,40.80994,-73.858116,single-family home
"760 Brady Avenue UNIT 216, Bronx, NY 10462",10462,199000,850,2,1.0,40.852264,-73.86511,coop
"2922 Barnes Avenue UNIT 4F, Bronx, NY 10467",10467,230000,950,2,1.0,40.868565,-73.86295,coop
"2673 Bainbridge Ave, Bronx, NY 10458",10458,800000,4080,6,3.0,40.865643,-73.89162,single-family home
"2916 Dudley Ave, Bronx, NY 10461",10461,650000,2100,4,3.0,40.840954,-73.83199,single-family home
"1201 Van Nest Ave, Bronx, NY 10461",10461,899000,2448,5,2.0,40.850197,-73.847755,multi-family
"264 Emerson Avenue, Bronx, NY 10465",10465,670000,1760,3,2.0,40.814056,-73.82761,single-family home
"1135 Mace Avenue, Bronx, NY 10469",10469,715000,1830,3,3.0,40.863213,-73.854416,townhouse
"2833 Dudley Avenue, Bronx, NY 10461",10461,659000,1288,3,3.0,40.839825,-73.83543,single-family home
"3096 Fearn Pl, Bronx, NY 10465",10465,599999,1354,3,1.0,40.811626,-73.80403,single-family home
"7 Fordham Hill Oval UNIT 14G, Bronx, NY 10468",10468,270000,975,2,2.0,40.86479,-73.90716,coop
"2114 Tomlinson Avenue, Bronx, NY 10461",10461,779000,2085,4,3.0,40.855602,-73.85624,single-family home
"691 Cauldwell Avenue, Bronx, NY 10455",10455,850007,2240,7,3.0,40.81778,-73.90949,multi-family
"6035 Broadway UNIT 6N, Bronx, NY 10471",10471,385000,900,2,1.0,40.891857,-73.89746,coop
"45B Edgewater Park UNIT B, Bronx, NY 10465",10465,359999,900,2,2.0,40.823418,-73.8115,coop
"1914 Wallace Ave, Bronx, NY 10462",10462,799000,2700,6,3.0,40.848522,-73.86419,multi-family
"2165 Matthews Avenue UNIT 2A, Bronx, NY 10462",10462,120000,450,0,1.0,40.855663,-73.86318,coop
"1007 Adee Ave  #WR, Bronx, NY 10469",10469,799000,2550,7,3.0,40.86979,-73.85821,condo
"1281 Intervale Avenue, Bronx, NY 10459",10459,485000,1152,3,2.0,40.82977,-73.89422,townhouse
"290 W  232nd St #16D, Bronx, NY 10463",10463,295000,1000,2,1.0,40.881413,-73.90725,coop
"675 Walton Ave  #4A, Bronx, NY 10451",10451,550000,1000,2,1.0,40.823,-73.9269,coop
"4380 Vireo Ave #1D, Bronx, NY 10470",10470,179000,900,1,1.0,40.90084,-73.86238,coop
"1080 Lorimer St   #1D, Brooklyn, NY 11222",11222,1795000,1573,2,2.0,40.727787,-73.95362,condo
"47 Bridge St #3B, Brooklyn, NY 11201",11201,1495000,978,2,2.0,40.70318,-73.98437,condo
"1194 Greene Ave  #1, Brooklyn, NY 11221",11221,2490000,4276,9,7.0,40.69502,-73.922134,multi-family
"519 Christopher Ave, Brooklyn, NY 11212",11212,499000,1800,2,2.0,40.6593,-73.902916,single-family home
"177 Amity St #9, Brooklyn, NY 11201",11201,499000,475,0,1.0,40.688953,-73.99426,coop
"184 Kent Ave #A-515, Brooklyn, NY 11249",11249,1775000,1086,2,2.0,40.71844,-73.96388,condo
"2637 Hubbard St   #1, Brooklyn, NY 11235",11235,850000,1792,2,2.0,40.58612,-73.96252,condo
"1462 Flatbush Ave  #E, Brooklyn, NY 11210",11210,950000,1042,3,2.0,40.63498,-73.95039,condo
"1462 Flatbush Ave  #2G, Brooklyn, NY 11210",11210,450000,510,1,1.0,40.63498,-73.95039,condo
"1886 W  8th St, Brooklyn, NY 11223",11223,1299000,3150,4,4.0,40.601196,-73.980644,multi-family
"246 E  25th St, Brooklyn, NY 11226",11226,1099000,3210,4,4.0,40.6437,-73.95392,multi-family
"346 2nd St #5B, Brooklyn, NY 11215",11215,2300000,1548,3,2.0,40.673588,-73.983696,condo
"360 Furman St #435, Brooklyn, NY 11201",11201,1350000,1082,1,1.0,40.693653,-74.000275,condo
"2800 Coyle St #712, Brooklyn, NY 11235",11235,360000,820,1,1.0,40.585438,-73.934494,coop
"3817 Oceanic Ave, Brooklyn, NY 11224",11224,1299000,2571,0,4.0,40.575382,-74.00603,multi-family
"160 Bay 43rd St, Brooklyn, NY 11214",11214,1129000,2000,5,2.0,40.65202,-73.9375,multi-family
"537 Chester St, Brooklyn, NY 11212",11212,1250000,2952,0,4.0,40.658363,-73.90852,multi-family
"1462 Flatbush Ave  #3B, Brooklyn, NY 11210",11210,500000,580,1,1.0,40.63498,-73.95039,condo
"1462 Flatbush Ave  #6A, Brooklyn, NY 11210",11210,540000,578,1,1.0,40.63498,-73.95039,condo
"589 Hicks St   #1, Brooklyn, NY 11231",11231,1950000,1366,2,2.0,40.682858,-74.001495,condo
"2289 E  2nd St, Brooklyn, NY 11223",11223,1690000,2000,4,3.0,40.593525,-73.968605,single-family home
"61 Oliver St #5Y, Brooklyn, NY 11209",11209,348000,800,1,1.0,40.61959,-74.03914,coop
"37 Bridge St #1D, Brooklyn, NY 11201",11201,1195000,1081,1,2.0,40.703457,-73.98435,condo
"3145 Brighton 4 St   #418, Brooklyn, NY 11235",11235,625000,1100,2,1.0,40.5754,-73.96268,coop
"355 Monroe St   #1, Brooklyn, NY 11221",11221,1399900,3048,6,5.0,40.6865,-73.94363,multi-family
"2944 W  5th St   #19L, Brooklyn, NY 11224",11224,380000,900,2,1.0,40.5774,-73.9738,coop
"1075 40th St, Brooklyn, NY 11219",11219,1690000,3240,0,3.0,40.64308,-73.991425,multi-family
"PH2B Plan in Quay Tower, Brooklyn, NY 11201",11201,7995000,2904,4,4.0,40.69277,-74.00053,condo
"35 Seacoast Ter  #19C, Brooklyn, NY 11235",11235,850000,1250,2,2.0,40.57665,-73.956184,coop
"1765 E  48th St   #1, Brooklyn, NY 11234",11234,1199999,2000,5,5.0,40.61744,-73.92838,multi-family
"500 4th Ave #8G, Brooklyn, NY 11215",11215,630000,539,0,1.0,40.668438,-73.9908,condo
"2285 Bragg St   #3E, Brooklyn, NY 11229",11229,250000,950,2,1.0,40.598,-73.9352,coop
"17 White St, Staten Island, NY 10305",10305,575000,1008,2,2.0,40.61256,-74.065765,single-family home
"174 Radcliff Rd, Staten Island, NY 10305",10305,899900,3300,4,4.0,40.599697,-74.077835,single-family home
"24 Lyman Ave, Staten Island, NY 10305",10305,1099999,3168,6,4.0,40.6073,-74.0622,multi-family
